0.75,"(0.41394427366377895, 0.4462574464458126, 0.48028690684544373, 0.5034689634703196, 0.09606704762947665, 0.17135888867451216, 0.23063284081443294, 0.2777522492187382, 0.4283846010458651, 0.661302584921854, 0.8203891657162067, 0.9495098039215686)"
0.75,"(0.40633190629015553, 0.4456591503844513, 0.4770680017183075, 0.5014173565140333, 0.0966232211556168, 0.17177310552235434, 0.23035961677071706, 0.2777522492187382, 0.42977819803268247, 0.6635901666212003, 0.8199262027532438, 0.9495098039215686)"
0.75,"(0.40954197854231056, 0.446263420304469, 0.48075873800825786, 0.5053630827627339, 0.09700200903440466, 0.17253128071117135, 0.23040142279078396, 0.2777522492187382, 0.43041922367370805, 0.6654598717368733, 0.8199736410834145, 0.9495098039215686)"
0.75,"(0.41017838508469356, 0.4518543072732886, 0.48472946540688844, 0.5081424685695992, 0.09660397590811068, 0.1726124495423402, 0.23010380374316494, 0.2777522492187382, 0.4289040721585566, 0.6645857458627472, 0.8184584895682631, 0.9495098039215686)"
0.75,"(0.41076377842169776, 0.4465122802865915, 0.4827305269829469, 0.5072291390617093, 0.09665910358935764, 0.1728212840728187, 0.23002583103361326, 0.2777522492187382, 0.4266595533922986, 0.6638450051220066, 0.8181410292508029, 0.9495098039215686)"
0.75,"(0.3791106380782878, 0.42615535769454077, 0.46646621754580875, 0.4916606489255287, 0.0926299145449059, 0.17024007966497354, 0.2322630819754541, 0.2777522492187382, 0.4195652938596225, 0.6457471313159612, 0.8319647959683075, 0.9495098039215686)"
0.75,"(0.38432599501762843, 0.4320118707765626, 0.4671785456734773, 0.49233289030944183, 0.09382608787787669, 0.17154198511471053, 0.2322630819754541, 0.2777522492187382, 0.4217516737879379, 0.6566747453685752, 0.8319647959683075, 0.9495098039215686)"
0.75,"(0.3875188598904895, 0.43313645585632493, 0.46961442147842375, 0.4914301760763308, 0.09376130081711018, 0.17027417055391517, 0.2316562189058304, 0.2777522492187382, 0.42163262616889013, 0.6517206798262744, 0.8297028912064027, 0.9495098039215686)"
0.75,"(0.39293924025856314, 0.4401819525513199, 0.4730231672119917, 0.4954958913902644, 0.09461021081219505, 0.17071725074778651, 0.2312140005550754, 0.2777522492187382, 0.4226459646822287, 0.6593157523100214, 0.8213695578730693, 0.9495098039215686)"
0.75,"(0.3998420558955216, 0.44441809728239196, 0.47777812998530195, 0.5001200741105793, 0.09534103752846655, 0.17163637923965142, 0.2312140005550754, 0.2777522492187382, 0.42582778286404693, 0.6564807401000093, 0.8213695578730693, 0.9495098039215686)"
0.75,"(0.4082254203487064, 0.44363140648174043, 0.4778436240425629, 0.5011229965306268, 0.09568825975068876, 0.17163637923965142, 0.23092019713627202, 0.2777522492187382, 0.4268694495307136, 0.6564807401000093, 0.8215002768273177, 0.9495098039215686)"
0.75,"(0.4135742223129647, 0.4404170239230723, 0.47938991109718915, 0.5026043305963938, 0.09568825975068876, 0.17129117506111388, 0.23063284081443294, 0.2777522492187382, 0.4268694495307136, 0.6629602409912749, 0.8203891657162067, 0.9495098039215686)"
0.75,"(0.4059618549393412, 0.43964960467277264, 0.47850563710743255, 0.5012547399071843, 0.09624443327682891, 0.17173895032506561, 0.23063284081443294, 0.2777522492187382, 0.42826304651753094, 0.6639004119314458, 0.8203891657162067, 0.9495098039215686)"
0.75,"(0.41036025245558333, 0.4453572223126544, 0.48071149685343, 0.5039770345079442, 0.09629793935207413, 0.173197181522564, 0.23003910395020422, 0.2777522492187382, 0.42715582041030487, 0.6639679608699625, 0.8194360066748124, 0.9495098039215686)"
0.75,"(0.4115921668669223, 0.4489698066136228, 0.48366601492561995, 0.5075807054808834, 0.09659555839969318, 0.17322484427848764, 0.23040142279078396, 0.2777522492187382, 0.42867097192545633, 0.6674348882078575, 0.8199736410834145, 0.9495098039215686)"
0.75,"(0.41236806862837566, 0.44674090585939974, 0.4826344220348056, 0.5074307002870021, 0.09662753793279198, 0.17345682695711429, 0.23002583103361326, 0.2777522492187382, 0.4262555129882583, 0.6667635919115612, 0.8181410292508029, 0.9495098039215686)"
0.75,"(0.37008397084872247, 0.4190140339156443, 0.4619732979950343, 0.4855203510717873, 0.0922675957043262, 0.1702622624511315, 0.23263345234582447, 0.2777522492187382, 0.418050142344471, 0.6447696142094118, 0.832605821609333, 0.9495098039215686)"
0.75,"(0.3788751416595365, 0.4287794127413657, 0.46297141501931777, 0.4877480743585772, 0.09420450977803775, 0.17103549586610187, 0.23231898693701944, 0.2777522492187382, 0.4228006248368889, 0.6535882805648429, 0.8309391549426663, 0.9495098039215686)"
0.75,"(0.38007858963469776, 0.4290316690517248, 0.4641894206355995, 0.4881997751322632, 0.09473448840132265, 0.1709632867801158, 0.23202658927620076, 0.2777522492187382, 0.42991804445430853, 0.6535403655169278, 0.8303439168474285, 0.9495098039215686)"
0.75,"(0.3898300894909838, 0.43463727787034884, 0.4721479593382779, 0.49353272527503445, 0.09458553564977625, 0.17135851354221246, 0.2312787003480361, 0.2777522492187382, 0.4229826650189291, 0.6609601224326523, 0.8203920407665201, 0.9495098039215686)"
0.75,"(0.40006694152885647, 0.43942693762482476, 0.47645447137879293, 0.4972921091246893, 0.09534103752846655, 0.17195084464845642, 0.2312558065751423, 0.2777522492187382, 0.42582778286404693, 0.656843058940589, 0.8214169962032402, 0.9495098039215686)"
0.75,"(0.4071152662962634, 0.4411244167700295, 0.47702052790769744, 0.5003242752145938, 0.09534103752846655, 0.17195689206016423, 0.23160302879736455, 0.2777522492187382, 0.42582778286404693, 0.6648140734333426, 0.8225281073143513, 0.9495098039215686)"
0.75,"(0.41477128980925604, 0.4443360474951038, 0.48007123481857455, 0.5029317251475441, 0.09595707695498985, 0.17161168788162673, 0.23131567247552545, 0.2777522492187382, 0.4271519354064198, 0.6644753925064264, 0.8214169962032402, 0.9495098039215686)"
0.75,"(0.4062494469570643, 0.44043553492598, 0.4792911439553367, 0.5015919262245564, 0.09659165549905113, 0.17243889664820033, 0.23099515965501263, 0.2777522492187382, 0.42937415762864206, 0.6610867918597612, 0.8209268001248088, 0.9495098039215686)"
0.75,"(0.41201920414370413, 0.4449628442745368, 0.48419408624736715, 0.5059706865903318, 0.09664516157429634, 0.1738800131836565, 0.2307219356112968, 0.2777522492187382, 0.428266931521416, 0.666020746793716, 0.8204638371618459, 0.9495098039215686)"
0.75,"(0.4129581409532627, 0.44675625559948184, 0.48371915792372505, 0.5069930267445585, 0.0969427806219154, 0.17261373316737652, 0.2307219356112968, 0.2777522492187382, 0.42978208303656745, 0.66002748080045, 0.8204638371618459, 0.9495098039215686)"
0.75,"(0.4111312451560571, 0.4436241301288976, 0.4803934741993891, 0.50662986892505, 0.09662753793279198, 0.17346829122023888, 0.23042431656367776, 0.2777522492187382, 0.4262555129882583, 0.6620692259354155, 0.818478600176609, 0.9495098039215686)"
0.75,"(0.36720920051604106, 0.41988845250216605, 0.46184501279511825, 0.4848972280294209, 0.09328611422284473, 0.1696613813303788, 0.23294791775462947, 0.2777522492187382, 0.42182507111939976, 0.6426127514643138, 0.8329681404499127, 0.9495098039215686)"
0.75,"(0.3726263932431145, 0.4240759951813216, 0.4629156066452579, 0.4866713882606621, 0.09370541312040451, 0.17102865422581487, 0.23231898693701944, 0.2777522492187382, 0.4230037311690275, 0.6528729773495398, 0.8309391549426663, 0.9495098039215686)"
0.75,"(0.37588790856507254, 0.4255098436405997, 0.4623544202306858, 0.4866573741935507, 0.09440769101570173, 0.17044678820679035, 0.23162008521116012, 0.2777522492187382, 0.4257513777876419, 0.6505581625347249, 0.8220105835140951, 0.9495098039215686)"
0.75,"(0.3885335007232442, 0.4348989739533336, 0.46899461028672745, 0.4915479810208334, 0.09458553564977625, 0.1714430546050144, 0.23164907071840649, 0.2777522492187382, 0.4229826650189291, 0.6606234220959522, 0.8210330664075457, 0.9495098039215686)"
0.75,"(0.39603534307136784, 0.4369107510417836, 0.47240012724621744, 0.4924772528080254, 0.0952564964656646, 0.17263367630954898, 0.23162617694551269, 0.2777522492187382, 0.4261644832007473, 0.6666915437890739, 0.8220580218442658, 0.9495098039215686)"
0.75,"(0.4011508366465207, 0.4379143766766803, 0.4743834366521836, 0.4948940867642976, 0.0952564964656646, 0.17270634652714673, 0.23160302879736455, 0.2777522492187382, 0.4261644832007473, 0.6665537969340594, 0.8225281073143513, 0.9495098039215686)"
0.75,"(0.4078519039194475, 0.4431796808782924, 0.47860661245804353, 0.5009822067793877, 0.09658207695498984, 0.1723767844999842, 0.23160302879736455, 0.2777522492187382, 0.4301148983693828, 0.6657874376894394, 0.8225281073143513, 0.9495098039215686)"
0.75,"(0.40735369894669904, 0.4423194486375612, 0.479881392596236, 0.5021755098876918, 0.0965360999434956, 0.17218923403011666, 0.2312825159768517, 0.2777522492187382, 0.4297108579653424, 0.6551945359675053, 0.82203791123592, 0.9495098039215686)"
0.75,"(0.41449519366583093, 0.4456095636294, 0.4861236474461447, 0.5073069227526572, 0.09659614196645319, 0.17330178621526937, 0.23137966230350626, 0.2777522492187382, 0.42883673209121653, 0.6590173797903492, 0.8222159739139826, 0.9495098039215686)"
0.75,"(0.4116830683588194, 0.4464824410805766, 0.4842965757276717, 0.508067515422937, 0.09661127513836604, 0.17194888991643292, 0.23108204325588722, 0.2777522492187382, 0.42757410582859023, 0.6489210777872675, 0.8207008223988311, 0.9495098039215686)"
0.75,"(0.41203377663383883, 0.44655596461541197, 0.4813156098034859, 0.5060023817638314, 0.097252537932792, 0.17353050348849816, 0.23098489692923266, 0.2777522492187382, 0.4292184759512212, 0.6570038664582913, 0.8200526742506831, 0.9495098039215686)"
0.75,"(0.3650133317104815, 0.4170855596324937, 0.4586836811351966, 0.48082354239111147, 0.09299371656202601, 0.16974317335534397, 0.23262740493411665, 0.2777522492187382, 0.42122983302416167, 0.6450538289053912, 0.8324779443714815, 0.9495098039215686)"
0.75,"(0.3729964445939287, 0.4227614278921488, 0.4611747068750404, 0.485067746880517, 0.09408420099919239, 0.17047546802146218, 0.23231293952531162, 0.2777522492187382, 0.4253846835499799, 0.6414251659017283, 0.8308112777048148, 0.9495098039215686)"
0.75,"(0.3757873896155183, 0.4253987326327037, 0.46233272420608335, 0.48652786812742577, 0.0947780613860721, 0.17124372627210482, 0.23129957239064727, 0.2777522492187382, 0.42703342906969316, 0.6553887262362564, 0.8215203874356638, 0.9495098039215686)"
0.75,"(0.3825145530406218, 0.43333128857706443, 0.4677994150155388, 0.49134326990394517, 0.09495590602014661, 0.17187529462535514, 0.2309662390573139, 0.2777522492187382, 0.42426471630098045, 0.6571206524641503, 0.8200052359205122, 0.9495098039215686)"
0.75,"(0.3944904840508376, 0.43536211736139463, 0.4707126125941198, 0.49186479358020774, 0.09562686683603497, 0.17249574089129321, 0.2309662390573139, 0.2777522492187382, 0.42744653448279857, 0.6605432715117694, 0.8200052359205122, 0.9495098039215686)"
0.75,"(0.39940601206318255, 0.4387310488188966, 0.47342609270909247, 0.4953855133415723, 0.09560371868788682, 0.17312348992912993, 0.23131346127953611, 0.2777522492187382, 0.4272755943118584, 0.6636245040047666, 0.8211163470316234, 0.9495098039215686)"
0.75,"(0.40337023348176204, 0.4397428406722013, 0.47497581333781597, 0.49795749961794394, 0.09621975811441012, 0.17312348992912993, 0.23124070995678478, 0.2777522492187382, 0.4285997468542313, 0.6636245040047666, 0.8219904729057492, 0.9495098039215686)"
0.75,"(0.4052208378284789, 0.44226921979181644, 0.4788063416800585, 0.5019679340518463, 0.09657967292824506, 0.17282037007499745, 0.2312905675066424, 0.2777522492187382, 0.42971085796534236, 0.6569921733583631, 0.8221413024683435, 0.9495098039215686)"
0.75,"(0.4122297003735524, 0.445725618314291, 0.48538931291462767, 0.5079382900153745, 0.09689376101407225, 0.1736107479398434, 0.23137966230350626, 0.2777522492187382, 0.43035188360636806, 0.6581233950778203, 0.8222159739139826, 0.9495098039215686)"
0.75,"(0.4120642910946409, 0.4470786908333496, 0.4837945534466596, 0.5077629367568686, 0.09661127513836604, 0.17301304090831288, 0.23108204325588722, 0.2777522492187382, 0.42757410582859023, 0.6520375364919615, 0.8207008223988311, 0.9495098039215686)"
0.75,"(0.4020270760736342, 0.4449925018903882, 0.47910615977280907, 0.5023904438428156, 0.097252537932792, 0.17257797510872525, 0.23098489692923266, 0.2777522492187382, 0.4292184759512212, 0.6493726088270338, 0.8200526742506831, 0.9495098039215686)"
0.75,"(0.3627702093146639, 0.41333958156472367, 0.4582088511721056, 0.48027323255495713, 0.09270788725445757, 0.16945077569452527, 0.2322872688796949, 0.2777522492187382, 0.41880450446980083, 0.6442601781117403, 0.83096279285633, 0.9495098039215686)"
0.75,"(0.37081876229767513, 0.41978930141698095, 0.45986195937071134, 0.48417334487719177, 0.09337907279406417, 0.1708540311765318, 0.23262740493411665, 0.2777522492187382, 0.42242172058701694, 0.6506789534382481, 0.8324779443714815, 0.9495098039215686)"
0.75,"(0.37523563113093134, 0.42289603167111284, 0.46103520929533826, 0.48468835082213363, 0.09409377954325368, 0.17163275451439394, 0.2316140377994523, 0.2777522492187382, 0.42464394280923917, 0.6564778312330938, 0.8218827062762435, 0.9495098039215686)"
0.75,"(0.3806983212203763, 0.43246477700992797, 0.4651024424167774, 0.48997588844711326, 0.09430714563228701, 0.1712623841440236, 0.23096019164560613, 0.2777522492187382, 0.4192237148890113, 0.655836805592068, 0.8198773586826605, 0.9495098039215686)"
0.75,"(0.39076179881435225, 0.4342369797709305, 0.46639190668004604, 0.49084076252550896, 0.09461578760759563, 0.17160960636624578, 0.23097905957013445, 0.2777522492187382, 0.42089038155567793, 0.6568784722587346, 0.8210301913572324, 0.9495098039215686)"
0.75,"(0.40316466891298497, 0.43808155943593513, 0.4710481404597355, 0.49531909685547826, 0.09528980721543875, 0.17255786822459535, 0.23099294845902335, 0.2777522492187382, 0.4261681593334557, 0.6604499008301633, 0.820626150953192, 0.9495098039215686)"
0.75,"(0.402758243944396, 0.43923843496786313, 0.4738531688415955, 0.49801273134242435, 0.09557904925634114, 0.17282668542889643, 0.23099294845902335, 0.2777522492187382, 0.4262102605937773, 0.6607323867058696, 0.820626150953192, 0.9495098039215686)"
0.75,"(0.4034878263091281, 0.4450334429886807, 0.47697023025143526, 0.5021305322599678, 0.09631836418867543, 0.1725321767422309, 0.2306724356385105, 0.2777522492187382, 0.4269848802393647, 0.6555614465349293, 0.8201359548747607, 0.9495098039215686)"
0.75,"(0.40835362848083073, 0.445194280723259, 0.4822644240433192, 0.5061566093380427, 0.09620947917125382, 0.17372191048469357, 0.23039921159479465, 0.2777522492187382, 0.42796239734591407, 0.6568262622589481, 0.8196729919117977, 0.9495098039215686)"
0.75,"(0.3983156611701688, 0.4447090801736658, 0.47885826433099815, 0.5049416520964262, 0.0959269932955476, 0.1727679320242911, 0.2307615304353744, 0.2777522492187382, 0.42518461956813625, 0.6503780848325097, 0.8202106263203998, 0.9495098039215686)"
0.75,"(0.39441821063734334, 0.44210665864337345, 0.4761500489009523, 0.5023543188339041, 0.09627585842915484, 0.1736696538637357, 0.23095678176953854, 0.2777522492187382, 0.4260353388971165, 0.6519450363994612, 0.8203561289659026, 0.9495098039215686)"
0.75,"(0.39360616948882515, 0.43479863845377636, 0.46777971468707874, 0.49656079683290427, 0.09331068494918389, 0.1706863956886083, 0.23255361714159423, 0.2777522492187382, 0.4223317172510458, 0.6535257456163145, 0.8337708602743719, 0.9495098039215686)"
0.75,"(0.3968360369518566, 0.43916581313287123, 0.4728596800199193, 0.5012217584765944, 0.09413304160383627, 0.17150455937843703, 0.2325826026488406, 0.2777522492187382, 0.42361344627471026, 0.6574307526463216, 0.8327933431678224, 0.9495098039215686)"
0.75,"(0.40144914013203886, 0.44457891227672003, 0.4767508745199285, 0.5031330608443995, 0.09380871315450783, 0.17149933799163666, 0.23257756130986096, 0.2777522492187382, 0.42257177960804365, 0.657734207361541, 0.8333092161836955, 0.9495098039215686)"
0.75,"(0.4092171376837895, 0.45290017396255505, 0.4812525660829371, 0.5077166665185263, 0.09624664927903816, 0.17150517535073492, 0.23222091479467782, 0.2777522492187382, 0.4297867174479814, 0.6581348483871821, 0.8251267124129564, 0.9495098039215686)"
0.75,"(0.4159837352355506, 0.4573902067708522, 0.4846505479655277, 0.5114832469369632, 0.09624664927903816, 0.17200625696936947, 0.2318807787402561, 0.2777522492187382, 0.4297867174479814, 0.6590965413080779, 0.8230433790796231, 0.9495098039215686)"
0.75,"(0.42416051109349345, 0.46043683773765104, 0.48448964344493295, 0.5125763569634567, 0.09597342523532232, 0.17241038183001609, 0.23217839778787513, 0.2777522492187382, 0.42932375448501847, 0.6596341757166801, 0.8245585305947746, 0.9495098039215686)"
0.75,"(0.4227977915480699, 0.4546089081776634, 0.485356655922957, 0.5156387753881593, 0.09597342523532232, 0.17207171359919102, 0.2325487681582455, 0.2777522492187382, 0.42932375448501847, 0.6595285950228641, 0.8256696417058857, 0.9495098039215686)"
0.75,"(0.4154867128502693, 0.46071873840481387, 0.4860521131230381, 0.515774210791727, 0.09567206700102691, 0.17277800798038762, 0.23224530979858107, 0.2777522492187382, 0.42696073771522214, 0.6699164098224436, 0.826178900965145, 0.9495098039215686)"
0.75,"(0.4209481397683518, 0.46195743940831285, 0.4884860362383356, 0.5157824189953651, 0.09605085487981481, 0.17287856102211713, 0.23192479697806823, 0.2777522492187382, 0.4276017633562477, 0.6697454696515035, 0.8256887048867136, 0.9495098039215686)"
0.75,"(0.42398742147268664, 0.460365233938223, 0.48794407754823654, 0.5161130459387421, 0.09633337730907637, 0.17330071919433135, 0.2312956421822468, 0.2777522492187382, 0.4287128744673589, 0.6683840227492596, 0.8233466569564304, 0.9495098039215686)"
0.75,"(0.42755033575127044, 0.45887544360896515, 0.49010778556597834, 0.5168968748683644, 0.09630062049565916, 0.17446761354770107, 0.23152060618800588, 0.2777522492187382, 0.42796408219682747, 0.6708840227492595, 0.8235238490453872, 0.9495098039215686)"
0.75,"(0.39286707758835426, 0.4332393587084367, 0.4702820924388927, 0.4967652354717027, 0.09331452999088735, 0.17137005337460826, 0.23284097346343333, 0.2777522492187382, 0.42073683140212764, 0.6507691884479928, 0.8348819713854829, 0.9495098039215686)"
0.75,"(0.3958389032917585, 0.4387397028971442, 0.4733052239547439, 0.5004161866796458, 0.09444858741280317, 0.17144793723190258, 0.23321134383380368, 0.2777522492187382, 0.4242781288143928, 0.6570459522615213, 0.8355229970265086, 0.9495098039215686)"
0.75,"(0.39493438475840903, 0.4389822809980757, 0.47229915302540204, 0.4993950698923914, 0.09447670257249727, 0.17188425425098863, 0.23254142761519067, 0.2777522492187382, 0.42499962953589354, 0.6576953029108719, 0.8256169084913877, 0.9495098039215686)"
0.75,"(0.4031947638062822, 0.4481254119448082, 0.47984275878098753, 0.5022582176421002, 0.09624664927903817, 0.17191478296811155, 0.23254142761519067, 0.2777522492187382, 0.4295883047495688, 0.6577592435998125, 0.8256169084913877, 0.9495098039215686)"
0.75,"(0.40890833162295637, 0.4520393723130046, 0.4803659014815028, 0.5053972747732838, 0.09596887150126038, 0.1723685758099492, 0.23251853384229687, 0.2777522492187382, 0.42773645289771695, 0.6606116928232295, 0.8266418639281079, 0.9495098039215686)"
0.75,"(0.4197448937101354, 0.4570668155678484, 0.4833844351373511, 0.5083881853842536, 0.09569564745754454, 0.17204806298943637, 0.23217839778787513, 0.2777522492187382, 0.42727348993475395, 0.6590965413080779, 0.8245585305947746, 0.9495098039215686)"
0.75,"(0.4165257197878864, 0.4509847729199218, 0.4828015823170287, 0.5090765217699587, 0.09569564745754454, 0.1720361921442322, 0.23217839778787513, 0.2777522492187382, 0.42727348993475395, 0.6671386320446658, 0.8245585305947746, 0.9495098039215686)"
0.75,"(0.4071070381249855, 0.4546485704040604, 0.48141704149211606, 0.5081440498201791, 0.09596446466184563, 0.17277800798038762, 0.23224530979858107, 0.2777522492187382, 0.4275559758104602, 0.6699164098224436, 0.826178900965145, 0.9495098039215686)"
0.75,"(0.40911509230312887, 0.45478757324956715, 0.4834387194368662, 0.5082858471297389, 0.09698809381047478, 0.1725313387998949, 0.23160428415755538, 0.2777522492187382, 0.4308232640777485, 0.6682303181363519, 0.8251985088082823, 0.9495098039215686)"
0.75,"(0.41270866391638594, 0.45473885841939443, 0.4847387929454358, 0.5098447772717186, 0.09691313129173415, 0.1730101863145127, 0.2312956421822468, 0.2777522492187382, 0.43041922367370805, 0.6674897862667878, 0.8233466569564304, 0.9495098039215686)"
0.75,"(0.4173522075434067, 0.4519673349771786, 0.484825536351401, 0.5107947108739691, 0.09658797681749824, 0.17381883551797067, 0.23152060618800588, 0.2777522492187382, 0.4288767806095259, 0.6675170193822562, 0.8235238490453872, 0.9495098039215686)"
0.75,"(0.3887621960868883, 0.4301919718791953, 0.4693155347242683, 0.49531414106847943, 0.09337688826753135, 0.17109682933089237, 0.23284097346343333, 0.2777522492187382, 0.4244405351058314, 0.6506758177663868, 0.8348819713854829, 0.9495098039215686)"
0.75,"(0.391399658002314, 0.43606034324864423, 0.47164839252093793, 0.4994443643745829, 0.0941989247947195, 0.17185754484927923, 0.23321134383380368, 0.2777522492187382, 0.42314777768404166, 0.6589579291734982, 0.8355229970265086, 0.9495098039215686)"
0.75,"(0.3920353306064182, 0.43810586002839075, 0.47077720584813243, 0.4992357476167711, 0.0941989247947195, 0.17221986368985895, 0.23217910877461098, 0.2777522492187382, 0.42314777768404166, 0.6604730806886497, 0.8250792740827856, 0.9495098039215686)"
0.75,"(0.40096529779558904, 0.4468139082872467, 0.4777869113307581, 0.5002181256097404, 0.09566022952595175, 0.1722004868478816, 0.23212950560000778, 0.2777522492187382, 0.42606978623105024, 0.6607222065627756, 0.8254833144868259, 0.9495098039215686)"
0.75,"(0.40668725915646203, 0.45244355229431826, 0.4809349606752558, 0.5048571965653539, 0.09569564745754454, 0.17200625696936947, 0.23215621500171718, 0.2777522492187382, 0.42727348993475395, 0.6590965413080779, 0.8261042295195058, 0.9495098039215686)"
0.75,"(0.41583874536778054, 0.4566258303498946, 0.4819643744555099, 0.5061925639676721, 0.09569564745754454, 0.171044718507831, 0.23215621500171718, 0.2777522492187382, 0.42727348993475395, 0.6566009976360638, 0.8261042295195058, 0.9495098039215686)"
0.75,"(0.4155356933581193, 0.4520075362082585, 0.48186792554671204, 0.5091327454926636, 0.09569564745754454, 0.1720361921442322, 0.23215621500171718, 0.2777522492187382, 0.42727348993475395, 0.6671386320446658, 0.8261042295195058, 0.9495098039215686)"
0.75,"(0.41090105621394446, 0.45463751503994254, 0.4810491158621929, 0.5090279817766649, 0.09596446466184563, 0.17214256861945806, 0.23156247813748854, 0.2777522492187382, 0.4275559758104602, 0.6667825066885406, 0.8251510704781115, 0.9495098039215686)"
0.75,"(0.4102511071678615, 0.4535961638046826, 0.48347837960263085, 0.5078452013633311, 0.09727545013231387, 0.17253001797686726, 0.2312956421822468, 0.2777522492187382, 0.4319343751888596, 0.666841429247463, 0.8233466569564304, 0.9495098039215686)"
0.75,"(0.4112219286371693, 0.4549877405530272, 0.486029175387532, 0.5094373014094578, 0.0972275967005392, 0.1726124495423402, 0.2312956421822468, 0.2777522492187382, 0.43078154251428785, 0.6645857458627472, 0.8233466569564304, 0.9495098039215686)"
0.75,"(0.4137945428119268, 0.45244173748657224, 0.4851189100133533, 0.5105170703335975, 0.09625464348416489, 0.17247406185059647, 0.2318752161170839, 0.2777522492187382, 0.42736162909437436, 0.6627338940108956, 0.8240140451238186, 0.9495098039215686)"
0.75,"(0.38525565525200806, 0.4310538507751858, 0.46892734218831306, 0.4952654450213575, 0.09269548095283242, 0.17111498474120465, 0.23290270185849504, 0.2777522492187382, 0.42164333230862855, 0.6501060171965862, 0.8336711451746568, 0.9495098039215686)"
0.75,"(0.391399658002314, 0.43527510817251486, 0.4714712019096991, 0.49753520887607394, 0.09483145850995998, 0.17118658403339088, 0.23290270185849504, 0.2777522492187382, 0.42949698403324804, 0.6555909258064947, 0.8336711451746568, 0.9495098039215686)"
0.75,"(0.39104750669928345, 0.43530537184841, 0.4698960200392282, 0.49626818768592074, 0.0941989247947195, 0.1715199173667242, 0.23120877916827506, 0.2777522492187382, 0.42314777768404166, 0.6571060773216463, 0.8204496444531559, 0.9495098039215686)"
0.75,"(0.39658133409792795, 0.44503940304917605, 0.47623000528298415, 0.49834943460944914, 0.09531300730372953, 0.17084216775534924, 0.23181504019120278, 0.2777522492187382, 0.4250281195643836, 0.6543249001654691, 0.8238166478201592, 0.9495098039215686)"
0.75,"(0.40205896381501893, 0.45177850342983045, 0.47903796431411655, 0.5033047852062925, 0.09569564745754454, 0.1716992184051312, 0.23184174959291218, 0.2777522492187382, 0.42727348993475395, 0.6567914098224436, 0.8244375628528391, 0.9495098039215686)"
0.75,"(0.4104508153702703, 0.4543103072605064, 0.4804123883825679, 0.5037033999046636, 0.09569564745754454, 0.17103148336239615, 0.23184174959291218, 0.2777522492187382, 0.42727348993475395, 0.6542345916406255, 0.8244375628528391, 0.9495098039215686)"
0.75,"(0.41106995213561265, 0.44929333456897413, 0.4816690744486137, 0.5065783942368034, 0.09569564745754454, 0.1714007527833026, 0.2315331076176035, 0.2777522492187382, 0.42727348993475395, 0.6640047289107627, 0.8225857110009873, 0.9495098039215686)"
0.75,"(0.4073444991744875, 0.4534001179524906, 0.48235914587578577, 0.5071776871887475, 0.09625182098368472, 0.17146578437007332, 0.23093937075337487, 0.2777522492187382, 0.4286670869215713, 0.6636006885067223, 0.8216325519595931, 0.9495098039215686)"
0.75,"(0.4071448844308271, 0.4521442736771839, 0.48350008311909004, 0.506880224176849, 0.09697783108469481, 0.1722037708113344, 0.2309811767734418, 0.2777522492187382, 0.43041922367370805, 0.6599043161813178, 0.8216799902897638, 0.9495098039215686)"
0.75,"(0.4108794103639502, 0.4543136626093465, 0.4852804401642041, 0.5083993594470544, 0.09693519903972048, 0.1726124495423402, 0.2309811767734418, 0.2777522492187382, 0.42998789172063706, 0.6645857458627472, 0.8216799902897638, 0.9495098039215686)"
0.75,"(0.414455935851589, 0.4516437136340564, 0.48623558835872766, 0.5104782691156357, 0.09660186570638712, 0.1728212840728187, 0.2318752161170839, 0.2777522492187382, 0.42847274020548554, 0.6638450051220066, 0.8240140451238186, 0.9495098039215686)"
0.75,"(0.3851683626435269, 0.43104057456241096, 0.4673608185037684, 0.4956559575071731, 0.09278691250978123, 0.17049578969476503, 0.2326103041976763, 0.2777522492187382, 0.42204737271266896, 0.648030315120884, 0.8330759070794187, 0.9495098039215686)"
0.75,"(0.3896457506850294, 0.43422670451989676, 0.4700589779649881, 0.4963104985028093, 0.09427588247701205, 0.17117978131230244, 0.2322630819754541, 0.2777522492187382, 0.42759222212848613, 0.6555909258064947, 0.8319647959683075, 0.9495098039215686)"
0.75,"(0.3898134920440874, 0.43540463535947693, 0.470896323510208, 0.4955892880208222, 0.09422310274442935, 0.17117978131230244, 0.23091638150745636, 0.2777522492187382, 0.42314777768404166, 0.6555909258064947, 0.8198544063579178, 0.9495098039215686)"
0.75,"(0.3943945828060555, 0.44285937225245003, 0.47596681455006845, 0.49878180220386437, 0.09526222273469878, 0.1709281589998771, 0.2312140005550754, 0.2777522492187382, 0.42462407916034317, 0.6543723384956398, 0.8213695578730693, 0.9495098039215686)"
0.75,"(0.3982590102476219, 0.4495852254650485, 0.47874439969690413, 0.5013212448498668, 0.09571982540725442, 0.17102519879728806, 0.23124070995678478, 0.2777522492187382, 0.42727348993475395, 0.6539942070252408, 0.8219904729057492, 0.9495098039215686)"
0.75,"(0.40654081153470184, 0.4520511103881415, 0.4808394549591172, 0.5033056655090703, 0.09571982540725442, 0.17105190819899746, 0.23124070995678478, 0.2777522492187382, 0.42727348993475395, 0.6539942070252408, 0.8219904729057492, 0.9495098039215686)"
