0.75,1.0,0.2,0.4,"(0.3980053538219045, 0.4297005254873216, 0.46746325256224586, 0.497475285817947, 0.09708960362231744, 0.17356349947695454, 0.2292614085694762, 0.27797132020870446, 0.42146385356297345, 0.6623390601294309, 0.8000406858349945, 0.9483986928104574)"
0.75,1.0,0.2,0.5,"(0.3950581722685179, 0.4283579867957958, 0.46673214782919153, 0.4972451517109306, 0.09780615506899734, 0.1732246947631498, 0.22977369926444452, 0.27797132020870446, 0.4227229525202822, 0.6612279490183198, 0.8034983012043745, 0.9483986928104574)"
0.75,1.0,0.2,0.6,"(0.39170783510405977, 0.42559593114857924, 0.4673001133516305, 0.4945249365468377, 0.09844898101133036, 0.1732246947631498, 0.2294545072669593, 0.27797132020870446, 0.4293986297841947, 0.6612279490183198, 0.8029724925903305, 0.9483986928104574)"
0.75,1.0,0.2,0.7,"(0.3914047101412332, 0.4257889831740664, 0.46564784900046835, 0.493896090820259, 0.098658835155008, 0.1725360876778036, 0.22975087945882333, 0.27797132020870446, 0.4383729887585537, 0.6592621840485227, 0.8036598145276524, 0.9483986928104574)"
0.75,1.0,0.2,0.8,"(0.39051063129869884, 0.42596089926200953, 0.4673042183507539, 0.494788007709893, 0.09835944194234537, 0.17298236117680602, 0.23004115796338753, 0.27797132020870446, 0.4360083783531463, 0.6597516945380332, 0.807879899997738, 0.9483986928104574)"
0.75,1.0,0.2,0.9,"(0.388664663748497, 0.42693213639052785, 0.4688113152238323, 0.49286222684672704, 0.09912114975645268, 0.17298617680562167, 0.23106345577139964, 0.27797132020870446, 0.43338211572688373, 0.6607031205629887, 0.8105790064468444, 0.9483986928104574)"
0.75,1.0,0.2,1.0,"(0.38234820293416083, 0.4273985472038931, 0.46706756064994415, 0.4928396811529453, 0.09851210364852588, 0.17463194626411388, 0.2311718088052846, 0.27797132020870446, 0.42926385387364746, 0.664996326610227, 0.8108010610806639, 0.9483986928104574)"
0.75,1.0,0.3,0.0,"(0.3947166922278422, 0.4221978808896654, 0.4534767479688194, 0.48889779531508, 0.09627904673634441, 0.17282297977484337, 0.22920144916884955, 0.27797132020870446, 0.3963823990697543, 0.6577793516619902, 0.7995573728516816, 0.9483986928104574)"
0.75,1.0,0.3,0.1,"(0.3987374808693685, 0.42912062086502484, 0.4563100994020567, 0.4956960381276074, 0.09722256618256699, 0.17313468054210682, 0.2288928071935409, 0.27797132020870446, 0.40195398026633544, 0.6585879180955566, 0.7978907061850149, 0.9483986928104574)"
0.75,1.0,0.3,0.2,"(0.3992130839589842, 0.4262603844161739, 0.4625074983156384, 0.49551498795526994, 0.09736374407634654, 0.17346858124659423, 0.22888825345947897, 0.27797132020870446, 0.4022757499998699, 0.6573842143918528, 0.7965018172961259, 0.9483986928104574)"
0.75,1.0,0.3,0.3,"(0.3998702689929541, 0.4271982394191594, 0.46778084531207903, 0.4983970116979853, 0.0980156080165422, 0.17354707489768836, 0.22852593461889922, 0.27797132020870446, 0.4261768489009688, 0.6611353564257274, 0.7949866657809745, 0.9483986928104574)"
0.75,1.0,0.3,0.4,"(0.39502861033298314, 0.4227100948084444, 0.46258092326190803, 0.4955304059875701, 0.09716360180082383, 0.17356349947695454, 0.2292709871135375, 0.27797132020870446, 0.42012456784868774, 0.6623390601294309, 0.7992999450942537, 0.9483986928104574)"
0.75,1.0,0.3,0.5,"(0.39323204350175234, 0.42694998076963575, 0.4637610787911808, 0.498258707471641, 0.09754977738646749, 0.17357191698537203, 0.22949592148666678, 0.27797132020870446, 0.42021412290147814, 0.6623390601294309, 0.8016464493525227, 0.9483986928104574)"
0.75,1.0,0.3,0.6,"(0.3882395326476934, 0.4273172251503909, 0.46857497865298814, 0.49546391356348896, 0.09912300061917349, 0.1732246947631498, 0.22917672948918152, 0.27797132020870446, 0.4317917921773571, 0.6619223934627642, 0.8011206407384787, 0.9483986928104574)"
0.75,1.0,0.3,0.7,"(0.38956883333126474, 0.42638919107888984, 0.466326655331729, 0.4952380528857052, 0.09976520161463534, 0.172562797079513, 0.2294731016810455, 0.27797132020870446, 0.4411328453893781, 0.659813654636758, 0.8018079626758007, 0.9483986928104574)"
0.75,1.0,0.3,0.8,"(0.38676601386496945, 0.4269986140896775, 0.46992170190990296, 0.49518357164588067, 0.09950031495821839, 0.17276255593650897, 0.2300609992332288, 0.27797132020870446, 0.4399626267191594, 0.6597666727515409, 0.8075431996610376, 0.9483986928104574)"
0.75,1.0,0.3,0.9,"(0.38399617099717676, 0.42389389142410416, 0.46939530807403584, 0.49269264886961645, 0.09880063693593986, 0.1733215281826397, 0.23050790021584408, 0.27797132020870446, 0.4306043379491059, 0.6631064430030758, 0.8068753027431408, 0.9483986928104574)"
0.75,1.0,0.3,1.0,"(0.3792184858768072, 0.4233306236846824, 0.46694144382102726, 0.4912483235256245, 0.0988593258707481, 0.17525330390539906, 0.23089403102750683, 0.27797132020870446, 0.4303055205403142, 0.6673858128706809, 0.808949209228812, 0.9483986928104574)"
0.75,1.0,0.4,0.0,"(0.39418837143070345, 0.42334690539189906, 0.4531203032148103, 0.4888293873388392, 0.09601980557419945, 0.1734969993826865, 0.22892367139107175, 0.27797132020870446, 0.3974538276411828, 0.6601030696107081, 0.7977055209998297, 0.9483986928104574)"
0.75,1.0,0.4,0.1,"(0.39619089233480137, 0.4247433172293988, 0.45430803555841914, 0.49230060811351806, 0.09602212254473677, 0.1734969993826865, 0.22861502941576314, 0.27797132020870446, 0.395954701767057, 0.6601030696107081, 0.7960388543331631, 0.9483986928104574)"
0.75,1.0,0.4,0.2,"(0.39553804724705777, 0.42427544731832406, 0.4579278747464391, 0.4934035214157774, 0.09736896546314686, 0.1728394264507728, 0.22852593461889922, 0.27797132020870446, 0.4021707079830632, 0.6550421664615697, 0.7949866657809745, 0.9483986928104574)"
0.75,1.0,0.4,0.3,"(0.3968455759346997, 0.4235614642743041, 0.460909248599898, 0.49367608774460936, 0.09732976773277265, 0.17323843292237975, 0.22852593461889922, 0.27797132020870446, 0.4249322601563801, 0.6592835045738755, 0.7949866657809745, 0.9483986928104574)"
0.75,1.0,0.4,0.4,"(0.39245682568586865, 0.421757930587691, 0.46024516944729493, 0.4924776429818872, 0.09742691405942717, 0.1729652088786639, 0.22897807616384688, 0.27797132020870446, 0.4231923334164533, 0.6588205416109125, 0.798710719505028, 0.9483986928104574)"
0.75,1.0,0.4,0.5,"(0.38530337721083385, 0.4225095339803792, 0.4618190177475273, 0.4962643575852711, 0.09759721424101521, 0.17357191698537203, 0.22951054136970767, 0.27797132020870446, 0.42128146650558645, 0.6623390601294309, 0.8005882482943215, 0.9483986928104574)"
0.75,1.0,0.4,0.6,"(0.3872045678524633, 0.42847966834175855, 0.4609157696509097, 0.49372386709783606, 0.09855230560558934, 0.17298395402240904, 0.22919134937222244, 0.27797132020870446, 0.43085378818788256, 0.6591964157367867, 0.8000624396802777, 0.9483986928104574)"
0.75,1.0,0.4,0.7,"(0.38944271604803177, 0.42640117201463756, 0.46417347741885895, 0.49497546531349174, 0.09982002617603886, 0.17259689418807816, 0.22919532390326774, 0.27797132020870446, 0.44164871840525116, 0.6586371840485227, 0.7999561108239488, 0.9483986928104574)"
0.75,1.0,0.4,0.8,"(0.3851513910076471, 0.4269403900672213, 0.4688755975110716, 0.494976475635481, 0.09913799611763868, 0.17275068509130476, 0.23008084050307007, 0.27797132020870446, 0.4384474752040079, 0.6611283285249613, 0.8072064993243373, 0.9483986928104574)"
0.75,1.0,0.4,0.9,"(0.38396609175054425, 0.424716743832562, 0.467362656549031, 0.4914696181635554, 0.09821566156648175, 0.17337113135724286, 0.23050790021584408, 0.27797132020870446, 0.42803080853734116, 0.6627024025990355, 0.8068753027431408, 0.9483986928104574)"
0.75,1.0,0.4,1.0,"(0.37504917955157874, 0.4200182236829058, 0.4645558378800302, 0.4869688254188699, 0.09822474732668679, 0.17561562274597878, 0.23061625324972904, 0.27797132020870446, 0.4271110760958697, 0.6689009643858325, 0.8070973573769601, 0.9483986928104574)"
0.75,1.0,0.5,0.0,"(0.3901343143533257, 0.41816189759343214, 0.4497664240126802, 0.48547937741499, 0.09629758335197723, 0.17244234716949772, 0.22824726446466487, 0.27797132020870446, 0.3993056794930347, 0.6570725577092283, 0.7965742992803727, 0.9483986928104574)"
0.75,1.0,0.5,0.1,"(0.39567244135029056, 0.4219525740202828, 0.45211591369538945, 0.49182246802480584, 0.09639249291510714, 0.17296517554203913, 0.2279386224893562, 0.27797132020870446, 0.3972367530491082, 0.6542353806547839, 0.7949076326137059, 0.9483986928104574)"
0.75,1.0,0.5,0.2,"(0.4021042148739699, 0.425694504646688, 0.45719577967095687, 0.4943810976558646, 0.0977265153206967, 0.172561648672995, 0.22784952769249234, 0.27797132020870446, 0.41027094108329626, 0.6531903146097178, 0.7938554440615175, 0.9483986928104574)"
0.75,1.0,0.5,0.3,"(0.3964597718682807, 0.4231578135648002, 0.45805446332646255, 0.4911705882708874, 0.09771824854193813, 0.17323843292237975, 0.22813688401433144, 0.27797132020870446, 0.42455665536901055, 0.6592835045738755, 0.7949665551726286, 0.9483986928104574)"
0.75,1.0,0.5,0.4,"(0.3931157870341193, 0.4212071874228995, 0.4588260251714955, 0.4918581705331205, 0.09811532831401788, 0.17326282792628295, 0.22830166923743997, 0.27797132020870446, 0.42479364060599584, 0.6593107376893439, 0.7975794977855711, 0.9483986928104574)"
0.75,1.0,0.5,0.5,"(0.3864987636863075, 0.4226118899343016, 0.4611599762932996, 0.4967425482640722, 0.09859729270931401, 0.1735917582552133, 0.22888142322009777, 0.27797132020870446, 0.42495668018080013, 0.6609774043560106, 0.7994842596903329, 0.9483986928104574)"
0.75,1.0,0.5,0.6,"(0.38946002764730875, 0.42899663434324975, 0.46193116111113774, 0.4960471129793832, 0.09883479148129555, 0.17296106024951527, 0.22851494244581555, 0.27797132020870446, 0.43213583946993384, 0.6591964157367867, 0.7989312179608205, 0.9483986928104574)"
0.75,1.0,0.5,0.7,"(0.387517475178788, 0.4267780207146266, 0.46269828032717364, 0.49393420331388177, 0.10018300883955344, 0.17233802865747352, 0.2288165360244799, 0.27797132020870446, 0.4428412146345121, 0.6578102876333911, 0.8003400406196433, 0.9483986928104574)"
0.75,1.0,0.5,0.8,"(0.38467627249468905, 0.4257120446816403, 0.4669327116727186, 0.49333000064987215, 0.09913799611763868, 0.17267793376855345, 0.22908392075615033, 0.27797132020870446, 0.4384474752040079, 0.6609774989623671, 0.8032974998271025, 0.9483986928104574)"
0.75,1.0,0.5,0.9,"(0.3824556190902262, 0.4231285905758869, 0.4657009970532548, 0.48871669840999404, 0.09821566156648175, 0.17336010842955332, 0.2298314932894372, 0.27797132020870446, 0.42803080853734116, 0.6613407468256151, 0.8057440810236838, 0.9483986928104574)"
0.75,1.0,0.5,1.0,"(0.3761252900838235, 0.4209575326041562, 0.46255175318517344, 0.4848535904134791, 0.09830591615785562, 0.17496177659213258, 0.22993984632332212, 0.27797132020870446, 0.4290018323983907, 0.6658706613555293, 0.8059661356575031, 0.9483986928104574)"
0.75,1.0,0.6,0.0,"(0.39982808947658355, 0.4162777273982405, 0.4477764066794061, 0.48557354587024204, 0.09535265409822444, 0.17222792221823066, 0.22729492891564734, 0.27797132020870446, 0.3918710389701589, 0.6561262817629525, 0.7939737135915517, 0.9483986928104574)"
0.75,1.0,0.6,0.1,"(0.398762869716192, 0.4191757276652481, 0.4495300753446317, 0.49095054633087915, 0.09541853986183875, 0.17294228176914536, 0.2269862869403387, 0.27797132020870446, 0.39742116014528006, 0.6542353806547838, 0.7923070469248851, 0.9483986928104574)"
0.75,1.0,0.6,0.2,"(0.39236147356213247, 0.4214071101095528, 0.45030178267074583, 0.4892179931594497, 0.09649191534729865, 0.172561648672995, 0.22754686730589363, 0.27797132020870446, 0.40045534817946815, 0.6531903146097178, 0.7938811209989592, 0.9483986928104574)"
0.75,1.0,0.6,0.3,"(0.39349336097508353, 0.420388119804509, 0.4571452258591638, 0.4892986462200117, 0.0980886189123085, 0.17353605196999883, 0.22812175084241856, 0.27797132020870446, 0.42581859604271594, 0.6597737006523069, 0.797254136871975, 0.9483986928104574)"
0.75,1.0,0.6,0.4,"(0.3897673008951769, 0.42058777647492157, 0.4566556728473596, 0.4903163220879222, 0.09841541629792941, 0.17326282792628295, 0.22829140651166, 0.27797132020870446, 0.4271006473247672, 0.6593107376893439, 0.7982004128182507, 0.9483986928104574)"
0.75,1.0,0.6,0.5,"(0.3907593600468991, 0.42870934364171476, 0.4588197184577744, 0.4955083817317211, 0.09847369135620447, 0.17364161580507084, 0.22889244614778734, 0.27797132020870446, 0.4262265214506414, 0.6599517633303695, 0.7994214140392519, 0.9483986928104574)"
0.75,1.0,0.6,0.6,"(0.39075705908702574, 0.4286268062122319, 0.4616775339936213, 0.49508356501850254, 0.09974324812958363, 0.17296106024951527, 0.2278753225627746, 0.27797132020870446, 0.43616116197351723, 0.6591964157367867, 0.7987458559372234, 0.9483986928104574)"
0.75,1.0,0.6,0.7,"(0.3908134383811824, 0.42946928705984505, 0.46521941442953907, 0.4957811590481828, 0.09970238031055265, 0.17264667063278213, 0.22851891697686083, 0.27797132020870446, 0.44321681942188157, 0.659662139485243, 0.799849844541212, 0.9483986928104574)"
0.75,1.0,0.6,0.8,"(0.3873415898761086, 0.42572513071092355, 0.46618345112204457, 0.4927589890579142, 0.09968631833020498, 0.17209151401546705, 0.2287863017085313, 0.27797132020870446, 0.4433563938996913, 0.6579682397031079, 0.8028073037486713, 0.9483986928104574)"
0.75,1.0,0.6,0.9,"(0.38444665342935996, 0.424356646402319, 0.46485756945973955, 0.4898670638635363, 0.09817551704620878, 0.1730823306517755, 0.22953387424181812, 0.27797132020870446, 0.42790293129948953, 0.6594888949737631, 0.8052538849452523, 0.9483986928104574)"
0.75,1.0,0.6,1.0,"(0.3768008602300438, 0.41848568735724184, 0.462636738124283, 0.4838543744457393, 0.09797911877223471, 0.17431980128349064, 0.22964222727570308, 0.27797132020870446, 0.42483516573172403, 0.6625036579885262, 0.8054759395790717, 0.9483986928104574)"
0.75,1.0,0.7,0.0,"(0.40180418745244556, 0.41575940454531446, 0.4454181787118721, 0.4841893152502597, 0.0957345989596775, 0.1722066365647611, 0.22758228523748641, 0.27797132020870446, 0.398080515767871, 0.6553855410222117, 0.7950848247026628, 0.9483986928104574)"
0.75,1.0,0.7,0.1,"(0.40109043990120846, 0.41995256393675523, 0.450656799898182, 0.488298069760793, 0.09678097372427259, 0.17256687005979537, 0.22727364326217778, 0.27797132020870446, 0.4007746040869593, 0.6539118153312186, 0.7934181580359961, 0.9483986928104574)"
0.75,1.0,0.7,0.2,"(0.40075716959560087, 0.4202860893370452, 0.45093339134783716, 0.4886349373237309, 0.09680342328380658, 0.172561648672995, 0.22783422362773273, 0.27797132020870446, 0.40054150385385917, 0.6531903146097178, 0.7949922321100703, 0.9483986928104574)"
0.75,1.0,0.7,0.3,"(0.3926899031559538, 0.41838838723182653, 0.4564359493816389, 0.48867229868652096, 0.09838623795992754, 0.17323843292237975, 0.22840910716425764, 0.27797132020870446, 0.42342417673653193, 0.6592835045738755, 0.7983652479830862, 0.9483986928104574)"
0.75,1.0,0.7,0.4,"(0.3948433446958837, 0.4202773901469282, 0.45726902773151623, 0.4896744432531085, 0.09838623795992754, 0.17265656690335526, 0.22792908767108028, 0.27797132020870446, 0.42342417673653193, 0.6569686897590606, 0.7966852613030994, 0.9483986928104574)"
0.75,1.0,0.7,0.5,"(0.3866126408378231, 0.4267649017625266, 0.45703582439032336, 0.4932671991502735, 0.09879173524042482, 0.17303535478214316, 0.22889766753458768, 0.27797132020870446, 0.4236611619735172, 0.6576097154000863, 0.8001429147607528, 0.9483986928104574)"
0.75,1.0,0.7,0.6,"(0.38930878691282245, 0.42755333215231983, 0.4604252505895045, 0.4933936439868302, 0.09977393569196491, 0.17170190274035774, 0.2278753225627746, 0.27797132020870446, 0.43081802471861524, 0.6560591608348258, 0.7987458559372234, 0.9483986928104574)"
0.75,1.0,0.7,0.7,"(0.38869984585114103, 0.4279655954359823, 0.4638734150822348, 0.4928123150402708, 0.10004985690802926, 0.17241077998022483, 0.22851891697686083, 0.27797132020870446, 0.44347391526721275, 0.6579611171959853, 0.799849844541212, 0.9483986928104574)"
0.75,1.0,0.7,0.8,"(0.38345726088584964, 0.42372445542643916, 0.46520928712399673, 0.4879099542312416, 0.0990021366115405, 0.171793894967848, 0.2287863017085313, 0.27797132020870446, 0.4394675050108024, 0.6574780436246765, 0.8028073037486713, 0.9483986928104574)"
0.75,1.0,0.7,0.9,"(0.3770809317563509, 0.4208204239051768, 0.4615063114762015, 0.4861781481845122, 0.09880522514413721, 0.17245137827082313, 0.2292133614213053, 0.27797132020870446, 0.43022664924820747, 0.6574835473801801, 0.8024761071674748, 0.9483986928104574)"
0.75,1.0,0.7,1.0,"(0.3721519924616146, 0.4175592627400363, 0.4582659621060094, 0.482744145758493, 0.098269350112998, 0.17374440445809378, 0.2292357232106624, 0.27797132020870446, 0.4269017878351108, 0.6601616100582428, 0.8049383051704696, 0.9483986928104574)"
0.75,1.0,0.8,0.0,"(0.3943760854933175, 0.41239793629423743, 0.4446727400831183, 0.47779258621631837, 0.09602953839836918, 0.17121210413640514, 0.22726177241697357, 0.27797132020870446, 0.39821778590514106, 0.6496870116104471, 0.7945946286242315, 0.9483986928104574)"
0.75,1.0,0.8,0.1,"(0.40125530934172465, 0.41762306218862005, 0.4496909334725713, 0.4860347910290528, 0.09571009395392477, 0.17185172401944607, 0.22760280560408377, 0.27797132020870446, 0.39622914954150473, 0.6515223290707646, 0.7955542245838274, 0.9483986928104574)"
0.75,1.0,0.8,0.2,"(0.3945204333428019, 0.4161646193457802, 0.4490307937710311, 0.48429519614978495, 0.0967464324023476, 0.17225300669768637, 0.22779619668292608, 0.27797132020870446, 0.40054150385385917, 0.6513384627578659, 0.7972798138094166, 0.9483986928104574)"
0.75,1.0,0.8,0.3,"(0.3888653872094426, 0.41643947272320453, 0.45594390962641707, 0.48654875234375206, 0.09838911297885171, 0.17262114897176245, 0.22779619668292608, 0.27797132020870446, 0.4217575100698653, 0.6555798008701718, 0.7972798138094166, 0.9483986928104574)"
0.75,1.0,0.8,0.4,"(0.38688857540106686, 0.42205222009952464, 0.456774507645451, 0.48682598426148693, 0.09940986710855669, 0.17303535478214316, 0.22761379623736777, 0.27797132020870446, 0.42566650956710006, 0.6576097154000863, 0.7969165659461687, 0.9483986928104574)"
0.75,1.0,0.8,0.5,"(0.3844428053015644, 0.4240119528361718, 0.45645363487306295, 0.4896960037752691, 0.09908935428804386, 0.172381508628297, 0.22857715471407486, 0.27797132020870446, 0.42415135805194853, 0.6556043678065034, 0.7996527186823214, 0.9483986928104574)"
0.75,1.0,0.8,0.6,"(0.3828211044306328, 0.42474814347999507, 0.45983163184894416, 0.4907027410632293, 0.09970923589900424, 0.1713932607650491, 0.22755480974226178, 0.27797132020870446, 0.4297930692818951, 0.654207308982974, 0.798255659858792, 0.9483986928104574)"
0.75,1.0,0.8,0.7,"(0.38431015578419025, 0.42412317407582345, 0.46252919111962026, 0.48915999922491726, 0.10037458504261425, 0.17312837257281746, 0.228198404156348, 0.27797132020870446, 0.4422430968528904, 0.6597132539481222, 0.7993596484627806, 0.9483986928104574)"
0.75,1.0,0.8,0.8,"(0.379244744121441, 0.4239459799390857, 0.4644156322812641, 0.4858080982019533, 0.0994223645317684, 0.17210253694315664, 0.22846578888801847, 0.27797132020870446, 0.43861280415610154, 0.6593298954765283, 0.8023171076702398, 0.9483986928104574)"
0.75,1.0,0.8,0.9,"(0.37368515963095544, 0.41930031862733147, 0.4602811068943115, 0.4839671486811901, 0.09805242402368904, 0.17375691763077275, 0.22848634453575184, 0.27797132020870446, 0.42518197170352984, 0.6630727729694057, 0.801448276680441, 0.9483986928104574)"
0.75,1.0,0.8,1.0,"(0.3686431345687209, 0.4181569949993013, 0.45817306673941055, 0.48116124900380564, 0.09815501059187882, 0.17303228324597256, 0.2289152103901496, 0.27797132020870446, 0.42707272800605095, 0.656265506162139, 0.8044481090920381, 0.9483986928104574)"
0.75,1.0,0.9,0.0,"(0.39177868904700947, 0.4072249313573369, 0.4408792414038849, 0.4743039888441153, 0.09397937832771733, 0.17150972318402422, 0.22762409125755328, 0.27797132020870446, 0.3889676610300163, 0.6501772076888784, 0.7961097801393829, 0.9483986928104574)"
0.75,1.0,0.9,0.1,"(0.3979712183272956, 0.4123732310254083, 0.4459621941273318, 0.4784609472579236, 0.09470280827940813, 0.17185694540624644, 0.22825566185016033, 0.27797132020870446, 0.39105099436334956, 0.651218874355545, 0.7989730280026308, 0.9483986928104574)"
0.75,1.0,0.9,0.2,"(0.39325164506291543, 0.41293345171582035, 0.44684958779697415, 0.4823353075963467, 0.09574719825762167, 0.17219779854553588, 0.22779619668292608, 0.27797132020870446, 0.39408518239753765, 0.6499768069844455, 0.7972798138094166, 0.9483986928104574)"
0.75,1.0,0.9,0.3,"(0.3856978482477681, 0.4147918579497165, 0.4516102424793588, 0.48483406972862825, 0.09701950846375541, 0.17291876801938152, 0.22779619668292608, 0.27797132020870446, 0.4150642033765586, 0.6560699969486031, 0.7972798138094166, 0.9483986928104574)"
0.75,1.0,0.9,0.4,"(0.3830572720349501, 0.41882538351679816, 0.45452009573504626, 0.4838662534902087, 0.09838748481568259, 0.17302433185445354, 0.22733131036166157, 0.27797132020870446, 0.4204883543889449, 0.6562480596266659, 0.7941387881683909, 0.9483986928104574)"
0.75,1.0,0.9,0.5,"(0.3800978406838393, 0.4209192157933424, 0.45718524149759104, 0.48803716482099485, 0.098414194217392, 0.17108461878974043, 0.22828475705325613, 0.27797132020870446, 0.42008431398490453, 0.6523554571311222, 0.7988590678886706, 0.9483986928104574)"
0.75,1.0,0.9,0.6,"(0.38114309071424407, 0.417875909995648, 0.45545071636608964, 0.4892747781024827, 0.09868685360613014, 0.17174787069412709, 0.22755480974226178, 0.27797132020870446, 0.4246149141037399, 0.6546975050614053, 0.798255659858792, 0.9483986928104574)"
0.75,1.0,0.9,0.7,"(0.3783290024507578, 0.4205463540201278, 0.4592691442638703, 0.48699254849808565, 0.09967900013536109, 0.17341572889465653, 0.228198404156348, 0.27797132020870446, 0.4383469929567865, 0.6608243650592331, 0.7993596484627806, 0.9483986928104574)"
0.75,1.0,0.9,0.8,"(0.37594020825643315, 0.4237951180339155, 0.4562473123152154, 0.4857036927518447, 0.09837080390089245, 0.1720812512896871, 0.22805928482297783, 0.27797132020870446, 0.42975817838971103, 0.6585891547357876, 0.8017794732616376, 0.9483986928104574)"
0.75,1.0,0.9,0.9,"(0.3665776474009925, 0.41880691337935894, 0.4581815273522482, 0.483386217004336, 0.09867684045692902, 0.17278160898879744, 0.22819394687493313, 0.27797132020870446, 0.4278200199298135, 0.6581906180872508, 0.800853038585203, 0.9483986928104574)"
0.75,1.0,0.9,1.0,"(0.3671984485270893, 0.41627295801584674, 0.45632506055630095, 0.48037625917125465, 0.09774704437508905, 0.17331476912167879, 0.22830229990881806, 0.27797132020870446, 0.4247657212872795, 0.6590432839399168, 0.8010750932190224, 0.9483986928104574)"
0.75,1.0,1.0,0.0,"(0.3898445145990053, 0.4142762910162556, 0.44233172908973917, 0.4745591431803117, 0.09361634850040178, 0.17184914825171013, 0.22748442894585205, 0.27797132020870446, 0.38516492781551837, 0.65169235920403, 0.7946807842986223, 0.9483986928104574)"
0.75,1.0,1.0,0.1,"(0.3947164757953099, 0.411315556852957, 0.44421139340697585, 0.4787292560540203, 0.09500042732702721, 0.17148682941113041, 0.2278933430095806, 0.27797132020870446, 0.3916106348862254, 0.6501772076888784, 0.7974578764874793, 0.9483986928104574)"
0.75,1.0,1.0,0.2,"(0.3916816244041348, 0.41276526912892303, 0.4449286448023529, 0.48052457286938755, 0.09636533012575353, 0.17188250711182335, 0.22779619668292608, 0.27797132020870446, 0.3960905299911205, 0.6491831561907946, 0.7972798138094166, 0.9483986928104574)"
0.75,1.0,1.0,0.3,"(0.3835993749805165, 0.41646546895687236, 0.44965475492276524, 0.48046071280316854, 0.09660758644857254, 0.17259825519886868, 0.22781132985483896, 0.27797132020870446, 0.41252409642468696, 0.6555798008701718, 0.7960171875467904, 0.9483986928104574)"
0.75,1.0,1.0,0.4,"(0.37848468582635303, 0.41716075701499394, 0.4525825700768808, 0.48318993295418877, 0.09768820647866062, 0.17238330621342787, 0.226765688657127, 0.27797132020870446, 0.41476642925525514, 0.655267667469803, 0.7930805871101898, 0.9483986928104574)"
0.75,1.0,1.0,0.5,"(0.3783664471734311, 0.4148890625019723, 0.4538346835760387, 0.4868171468182578, 0.0976550499799869, 0.17134908133868576, 0.22797726277407993, 0.27797132020870446, 0.41602905551788133, 0.6534665682422333, 0.7982638297934326, 0.9483986928104574)"
0.75,1.0,1.0,0.6,"(0.3777361086022289, 0.4157482754245162, 0.45423200040717965, 0.48759588934154796, 0.09933169487597143, 0.1724242552582553, 0.22760963430366532, 0.27797132020870446, 0.4262162212932824, 0.6579446827203478, 0.7991755732787053, 0.9483986928104574)"
0.75,1.0,1.0,0.7,"(0.3801846847253029, 0.41781418738216414, 0.45806628939081206, 0.48823739368098595, 0.098932483580021, 0.17238567501134175, 0.22855084776537063, 0.27797132020870446, 0.4307816334796623, 0.658754867905533, 0.8017947133978455, 0.9483986928104574)"
0.75,1.0,1.0,0.8,"(0.37806428186948293, 0.42153372118169413, 0.4570658414871173, 0.4867539633947787, 0.09893958696967552, 0.17214620545790213, 0.22811410938438134, 0.27797132020870446, 0.43193446615423414, 0.6592134691468666, 0.802699386681551, 0.9483986928104574)"
0.75,1.0,1.0,0.9,"(0.37118770538555806, 0.4205074414016997, 0.4617024579963831, 0.486310749203562, 0.09893958696967552, 0.17173508606727453, 0.22854116909715536, 0.27797132020870446, 0.4267412294392583, 0.6542778029612004, 0.8023681901003545, 0.9483986928104574)"
0.75,1.0,1.0,1.0,"(0.3700109810272275, 0.41956526229841573, 0.45968469958672414, 0.4842318226086196, 0.09872041344167845, 0.172994256301166, 0.22894714117865933, 0.27797132020870446, 0.4301076016291598, 0.6585530878614854, 0.8041053962493252, 0.9483986928104574)"
1.25,0.0,0.0,0.0,"(0.37727920645512647, 0.38669467608022495, 0.4208267829771922, 0.4584667791195865, 0.09201500783407536, 0.16851464903777838, 0.23032393973815238, 0.27797132020870446, 0.36853112711625263, 0.6290537769959507, 0.801310077576639, 0.9483986928104574)"
1.25,0.0,0.0,0.1,"(0.3845658073749126, 0.40470570377406706, 0.44521890943354625, 0.47456734422461794, 0.0949582221333396, 0.16943583660112285, 0.23137071703492967, 0.27797132020870446, 0.3834651760422372, 0.6352622988662372, 0.8064848333763948, 0.9483986928104574)"
1.25,0.0,0.0,0.2,"(0.3873010043386102, 0.4041811934654971, 0.446762612379726, 0.47721343015795387, 0.0969624904398525, 0.16958588641257175, 0.23141800581172664, 0.27797132020870446, 0.4134151566172177, 0.6338521893678924, 0.8087996481912095, 0.9483986928104574)"
1.25,0.0,0.0,0.3,"(0.38592801569727647, 0.404130604694905, 0.44930213927288254, 0.4782374284542824, 0.09724497631555871, 0.17018332909334774, 0.23102118041490124, 0.27797132020870446, 0.414697207899269, 0.6326779006936037, 0.8076885370800984, 0.9483986928104574)"
1.25,0.0,0.0,0.4,"(0.3860465137434221, 0.4106618598094593, 0.4499620096334367, 0.4764923782551601, 0.09735088670971488, 0.17047348017793612, 0.23159792420674796, 0.27797132020870446, 0.4208011040031651, 0.6470936932343962, 0.8101499645415257, 0.9483986928104574)"
1.25,0.0,0.0,0.5,"(0.3875619325297067, 0.4066344853004209, 0.4509166808921216, 0.4839000530594101, 0.09666378280832526, 0.1711445921019243, 0.23125301638233198, 0.27797132020870446, 0.41658101853307966, 0.6517540023539083, 0.8086075799109058, 0.9483986928104574)"
